rank,asin,title,brand,category,product_type,deal_price_mxn,basis_price_mxn,basis_price_type,display_discount_pct,calculated_discount_pct,deal_message,deal_end_time,deal_type,percent_claimed,is_lightning_deal,rating,review_count,product_url,image_url,discount_difference_pp,category_clean,is_timed_deal,absolute_savings_mxn,price_band,extracted_at_utc,marketplace,currency
93,B0BXVMDQS9,"Beyond Vitamins | Magnesio Complex | CON 4 MAGNESIOS: Citrato, Glicinato, Gluconato y Óxido de Magnesio| 710 mg Puro por Cápsula | Suplemento Alimenticio Sin Rellenos-60 cápsulas",BEYOND VITAMINS,gl_drugstore,MINERAL_SUPPLEMENT,190.15,399.0,Precio de lista:,52.0,52.343358395989966,Promoción,,BEST_DEAL,,False,5.0,14575.0,https://www.amazon.com.mx/Magnesio-Complex-MAGNESIOS-Cient%C3%ADficos-artificiales-Ingredientes/dp/B0BXVMDQS9,https://m.media-amazon.com/images/I/81AdBjqwLOL.jpg,0.3433583959899664,Drugstore,False,208.85,Under $500,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
94,B0G2BKN25S,"realme Celular 15 Pro 5G - 12GB RAM 512GB ROM | Snapdragon 7 Gen 4 | Pantalla AMOLED Curva 6.8"" 144Hz 6500 nits | Cámara Triple 50MP | Batería 7000mAh 80W Carga Rápida | IP69 (Plata)",realme,gl_wireless,CELLULAR_PHONE,6990.0,9490.0,Precio de lista:,26.0,26.343519494204426,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,28.0,https://www.amazon.com.mx/realme-Celular-15-Pro-Snapdragon/dp/B0G2BKN25S,https://m.media-amazon.com/images/I/61G-2BWEk4L.jpg,0.3435194942044255,Wireless,True,2500.0,"$5,000+",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
95,B0DXPXTD87,"ILIFE A30 Pro Robot Aspirador y Trapeador con Autovaciado 10000Pa | Autovaciado 60 días, navegación LiDAR, App/Alexa/control remoto, WiFi 2.4G, cepillo para alfombras, pisos y pelos de mascotas",ILIFE,gl_home,ROBOTIC_VACUUM_CLEANER,4199.0,5998.0,Precio de lista:,30.0,29.993331110370125,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,719.0,https://www.amazon.com.mx/ILIFE-A30-Aspiradora-Autovaciado-Navegaci%C3%B3n/dp/B0DXPXTD87,https://m.media-amazon.com/images/I/71Qr9SxoyOL.jpg,0.006668889629874997,Home,True,1799.0,"$2,500–4,999",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
96,B0GWLKRWH7,"Soundcore Anker Liberty 5 Pro - Audífonos Inalámbricos Cancelación de Ruido | El chip de IA Anker Thus™ ofrece llamadas nítidas certificadas por Guinness World Records, incluso en entornos ruidosos.",Soundcore,gl_electronics,HEADPHONES,2999.0,3399.0,Precio de lista:,12.0,11.768167107972934,Promoción,,BEST_DEAL,,False,4.0,1200.0,https://www.amazon.com.mx/Soundcore-Anker-Liberty-Pro-Inal%C3%A1mbricos/dp/B0GWLKRWH7,https://m.media-amazon.com/images/I/6130evKVcJL.jpg,0.23183289202706625,Electronics,False,400.0,"$2,500–4,999",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
97,B0B6DFG1FQ,"Acer Nitro KG241Y Sbiip Monitor Gamer de 23.8 Pulgadas | Negro, 165 Hz, 1 ms, LED",Acer,gl_pc,MONITOR,1997.0,3599.0,Precio de lista:,45.0,44.512364545707136,Promoción,,BEST_DEAL,,False,4.0,4036.0,https://www.amazon.com.mx/Monitor-FreeSync-Premium-Technology-ZeroFrame/dp/B0B6DFG1FQ,https://m.media-amazon.com/images/I/71yo3bmyBnL.jpg,0.4876354542928638,Pc,False,1602.0,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
98,B0GXZ236ZM,"Cykov Silla de Oficina ? Reposacabezas Ajustable Lumbar y 90-160? | Reclinable con Reposapi?s, Espalda de Malla Transpirable ? Silla de Computadora para Oficina en Casa o Juegos",CYKOV,gl_furniture,CHAIR,2973.81,3449.81,Precio de lista:,14.0,13.79786133149362,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,413.0,https://www.amazon.com.mx/Oficina-Reposacabezas-Ajustable-Lumbar-90-160/dp/B0GXZ236ZM,https://m.media-amazon.com/images/I/71HGwLa3CiL.jpg,0.20213866850638063,Furniture,True,476.0,"$2,500–4,999",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
99,B0GH2JKH5L,"Tablet Lenovo Yoga Tab | 11,1"" 3.2K | 12 GB + 256 GB UFS| Android 15 | Tecnologia Snapdragon | Tab Pen Pro + Paquete de Teclado",Lenovo,gl_pc,TABLET_COMPUTER,9799.0,14499.0,Precio de lista:,32.0,32.416028691633905,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,5.0,5.0,https://www.amazon.com.mx/Lenovo-Android-Tecnologia-Snapdragon-Paquete/dp/B0GH2JKH5L,https://m.media-amazon.com/images/I/710xuHeS1vL.jpg,0.41602869163390466,Pc,True,4700.0,"$5,000+",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
100,B0FSNDS6YR,"Samsung Essential Monitor 27"" FHD 100Hz, Panel IPS, Modo Juego, proteccionn Visual, resolucion FHD, Tiempo de Respuesta 5 (GTG), Brillo 200 CD/m LS27D304GALXZX",Samsung,gl_pc,MONITOR,1875.0,2199.0,Precio de lista:,15.0,14.733969986357435,Promoción,,BEST_DEAL,,False,4.0,121.0,https://www.amazon.com.mx/Samsung-Essential-proteccionn-resolucion-Respuesta/dp/B0FSNDS6YR,https://m.media-amazon.com/images/I/51zeFI23LsL.jpg,0.26603001364256507,Pc,False,324.0,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
101,B0BV2CHG55,"ELEGOO Filamento PLA 1.75 4KG Negro/Blanco/Rojo/Azul | Precisión Dimensional +/- 0.02mm, Carrete de Filamento 3D, para Mayoría Impresoras 3D",ELEGOO,gl_office_product,THERMOPLASTIC_FILAMENT,1099.99,1249.99,Anterior:,12.0,12.000096000768005,Promoción,,BEST_DEAL,,False,4.0,16203.0,https://www.amazon.com.mx/ELEGOO-Filamento-filamento-dimensional-impresoras/dp/B0BV2CHG55,https://m.media-amazon.com/images/I/71V4bfKoXiL.jpg,9.600076800531099e-05,Office Product,False,150.0,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
102,B0F4WDHZPF,"Samsung Monitor Curvo 27 Pulgadas Essential S3, S39GD, FHD, 100Hz",Samsung,gl_pc,MONITOR,2459.0,3099.0,Precio de lista:,21.0,20.651823168764118,Promoción,,BEST_DEAL,,False,4.0,165.0,https://www.amazon.com.mx/Samsung-Monitor-Curvo-Pulgadas-Essential/dp/B0F4WDHZPF,https://m.media-amazon.com/images/I/614u3AKfOPL.jpg,0.3481768312358824,Pc,False,640.0,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
103,B0F8VNLX7K,"Yale, Cerradura Ingeligente con Huella de Alta Seguridad, Modelo Julius, Cerrojo Digital",Yale,gl_home_improvement,LOCK,2305.0,3040.0,Precio de lista:,24.0,24.177631578947366,Promoción,,BEST_DEAL,,False,4.0,156.0,https://www.amazon.com.mx/Yale-cerradura-inteligente-digital-seguridad/dp/B0F8VNLX7K,https://m.media-amazon.com/images/I/51-LKN9z-vL.jpg,0.17763157894736636,Home Improvement,False,735.0,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
104,B0DCMW8SJV,"INIU Power Bank, Pequeño 20000mAh 22,5W Carga Rapida Bateria Phone Externad | Cable USB C Desmontable, Apto para Avión, Esenciales de Viaje, Bateria Portatil para iPhone 18 17 Pro Samsung iPad etc[Negro]",INIU,gl_electronics,POWER_BANK,569.96,699.99,Precio de lista:,19.0,18.575979656852237,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,32090.0,https://www.amazon.com.mx/INIU-20000mAh-Portatil-Powerbank-Compatible/dp/B0DCMW8SJV,https://m.media-amazon.com/images/I/71KAJRSe5kL.jpg,0.42402034314776316,Electronics,True,130.02999999999997,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
105,B0DT8K6HPT,"ThinkRider X2Max Rodillo Inteligente，2000W, Pendiente 18%, Ant+ y BLE | super silencioso, uso interior. Casete no incluido, compatible con software de ciclismo ZWIFT",,gl_sports,BICYCLE_TRAINER,5199.0,6500.0,Precio de lista:,20.0,20.015384615384615,Promoción,,BEST_DEAL,,False,5.0,42.0,https://www.amazon.com.mx/ThinkRider-Entrenador-Inteligente-Ciclismo-Interiores/dp/B0DT8K6HPT,https://m.media-amazon.com/images/I/618AE719bfL.jpg,0.01538461538461533,Sports,False,1301.0,"$5,000+",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
106,B0F75LX67H,"Amazon Ember Serie 2 de 32"" con Fire TV (modelo más reciente): televisión HD inteligente con Control remoto Alexa, streaming rápido, Dolby Audio, fondo ambiental y TV en vivo gratuita",Amazon,gl_digital_products_21_accessory,DIGITAL_DEVICE_21_ACCESSORY,3799.0,4299.0,Precio de lista:,12.0,11.630611770179112,Promoción,,BEST_DEAL,,False,4.0,89.0,https://www.amazon.com.mx/Fire-TV-Serie-2-32-pulgadas/dp/B0F75LX67H,https://m.media-amazon.com/images/I/617Q6kvnGfL.jpg,0.36938822982088837,Digital Products 21 Accessory,False,500.0,"$2,500–4,999",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
107,B0CKLWRYGD,"Dreamlab Neck+ Pillow 2 Pack | Almohada Cervical de Memory Foam con Gel | Hipoalergénica, Ortopédica, Certificada CertiPUR-US, Oeko-Tex Standard 100 | 2 Piezas Tamaño Estándar XL (61cm x 41cm)",Dreamlab,gl_home,BODY_POSITIONER,762.5,1338.0,Precio de lista:,43.0,43.011958146487295,Promoción,,BEST_DEAL,,False,4.0,505.0,https://www.amazon.com.mx/Dreamlab-Neck-Hipoalerg%C3%A9nica-Certificada-CertiPUR-US/dp/B0CKLWRYGD,https://m.media-amazon.com/images/I/61kPdCWRfgL.jpg,0.011958146487295096,Home,False,575.5,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
108,B085NTR26K,"RENPHO Pistola de Masaje Masajeador Muscular Eléctrico de Percusión Massage Gun Pistola Masajeadora Muscular, Espalda Cuello Hombro y relajar el cuerpo, Regalo Para Hombre, Negro",RENPHO,gl_personal_care_appliances,MASSAGER,1392.97,1799.99,Precio de lista:,23.0,22.612347846376924,Promoción,,BEST_DEAL,,False,4.0,33692.0,https://www.amazon.com.mx/Masajeador-El%C3%A9ctrico-Percusi%C3%B3n-Masajeadora-Silencioso/dp/B085NTR26K,https://m.media-amazon.com/images/I/71b-JE4NRfL.jpg,0.38765215362307615,Personal Care Appliances,False,407.02,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
109,B0FVFVPVYS,"L'Oréal Paris Hyaluron Tint, Tinta en Sérum para Labios y Mejillas, Hidratación instantánea, Color Duradero y Sensación ligera, Multiusos, Tono 640 Tea Time",L'Oreal Paris,gl_beauty,LIP_COLOR,172.52,279.0,Precio de lista:,38.0,38.16487455197132,Promoción,,BEST_DEAL,,False,4.0,894.0,https://www.amazon.com.mx/Paris-Hidrataci%C3%B3n-instant%C3%A1nea-Sensaci%C3%B3n-Multiusos/dp/B0FVFVPVYS,https://m.media-amazon.com/images/I/51-HVl1CkvL.jpg,0.16487455197132306,Beauty,False,106.47999999999999,Under $500,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
110,B0FDL3YXCW,TP-Link Archer BE220 Router WiFi7 BE3600 Doble Banda hasta 3.6Gbps - 1 WAN + 4 LAN Gigabit - Latencia Ultrabaja - Cobertura Ampliada - Controles parentales- App Tether - Configura en Minutos,TP-Link,gl_pc,NETWORKING_ROUTER,899.0,1199.0,Precio de lista:,25.0,25.0208507089241,Promoción,,BEST_DEAL,,False,4.0,234.0,https://www.amazon.com.mx/TP-Link-Archer-HomeShield-Compatible-Generaciones/dp/B0FDL3YXCW,https://m.media-amazon.com/images/I/41r9bS-9pGL.jpg,0.020850708924101014,Pc,False,300.0,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
111,B0GCB3Y5ZF,"XIAOMI Curved Gaming Monitor G34WQi 2026 34 Pulgadas Panel VA | WQHD (3440 * 1440) HDR10 180Hz, Amplia Gama de Colores 100% sRGB, AMD Freesync Premium, 1ms MPRT, Altura Ajustable",Xiaomi,gl_pc,MONITOR,5898.0,7499.0,Precio de lista:,21.0,21.34951326843579,Promoción,,BEST_DEAL,,False,4.0,33.0,https://www.amazon.com.mx/XIAOMI-Curved-Monitor-2026-Pulgadas/dp/B0GCB3Y5ZF,https://m.media-amazon.com/images/I/71NL2ats3XL.jpg,0.3495132684357891,Pc,False,1601.0,"$5,000+",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
112,B0FH39M5BG,"PRINSEL | Carriola y Autoasiento para Bebé | Carriola y Sistemas de Viaje/Paseo | Gold LX | Negro | De 0 Meses a 3 Años, Hasta 18 kg, Fácil Cierre, Asiento Reversible, Portabebé, Amplia Canastilla | Artículos para Bebés - Recién Nacido",,gl_baby_product,STROLLER,3199.9,3849.45,Anterior:,17.0,16.873839119874262,Promoción,,BEST_DEAL,,False,5.0,9.0,https://www.amazon.com.mx/Autoasiento-Reversible-Portabeb%C3%A9-Canastilla-Art%C3%ADculos/dp/B0FH39M5BG,https://m.media-amazon.com/images/I/71aDdcFdmtL.jpg,0.12616088012573812,Baby Product,False,649.5499999999997,"$2,500–4,999",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
113,B0GDCPBYHF,"UGREEN Nexode Air 65W Cargador Tipo C con 100W Cable USB C Carga Rápida | Con PPS 3.0 60W, Bolsillo Plegable y Portátil, Compatible con Macbook Air, iPhone 18 Pro Max, Duo, Galaxy S26 S25 Ultra, Gris",UGREEN,gl_electronics,CHARGING_ADAPTER,519.0,599.0,Precio de lista:,13.0,13.35559265442404,Promoción,,BEST_DEAL,,False,4.0,1166.0,https://www.amazon.com.mx/UGREEN-Nexode-Cargador-Cable-R%C3%A1pida/dp/B0GDCPBYHF,https://m.media-amazon.com/images/I/61KqUG2LvFL.jpg,0.35559265442404,Electronics,False,80.0,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
114,B0GK1CLMJJ,"KTC Monitor Gaming de 27 Pulgadas, 1440P QHD, Fast IPS, 210Hz, Altavoces Integrados, Antireflejo, 130% sRGB, 1ms (MPRT), Adaptive Sync, Ajuste Ergonómico, Montaje VESA, 27M1",KTC,gl_pc,MONITOR,3419.99,3599.99,Anterior:,5.0,5.0000138889274695,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,18.0,False,4.0,726.0,https://www.amazon.com.mx/KTC-Integrados-Antireflejo-Ergon%C3%B3mico-27M1/dp/B0GK1CLMJJ,https://m.media-amazon.com/images/I/71mRwYEn9DL.jpg,1.3888927469452028e-05,Pc,True,180.0,"$2,500–4,999",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
115,B0DTQDTSL1,Shark Matrix Plus 2 en 1 Aspiradora Robot Self-Empty XL RV2610WAMX | Aspira y Trapea Simultáneo | Base Autovaciable XL | Matrix Clean + Mapeo de Precisión,SHARK,gl_home,ROBOTIC_VACUUM_CLEANER,6399.2,7999.99,Precio de lista:,20.0,20.009900012375013,Promoción,,BEST_DEAL,,False,4.0,40.0,https://www.amazon.com.mx/SHARK-Matrix-Aspiradora-Self-Empty-RV2610WAMX/dp/B0DTQDTSL1,https://m.media-amazon.com/images/I/61627SVGk4L.jpg,0.009900012375013034,Home,False,1600.79,"$5,000+",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
116,B0GQ33SWXZ,"eufy by Anker C37 Cámara de Seguridad Exterior Wi-Fi Solar 4MP PTZ 360° | Giro 360° + Seguimiento IA, Detecta Humano/Mascota/Vehículo, Panel Solar Flexible, Visión Nocturna Color, Sin Mensualidad",eufy Security,gl_home_improvement,SECURITY_CAMERA,1299.0,1899.0,Precio de lista:,32.0,31.595576619273302,Promoción,,BEST_DEAL,,False,4.0,378.0,https://www.amazon.com.mx/eufy-eufyCam-C%C3%A1mara-Inal%C3%A1mbrica-Exterior/dp/B0GQ33SWXZ,https://m.media-amazon.com/images/I/71O7GjRrb2L.jpg,0.4044233807266977,Home Improvement,False,600.0,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
117,B0F53G376S,REALEAD 6 pies Arbol de Olivo Artificial con Ramas Ajustables y Frutos | 180 cm Olivos Artificiales de Interior - Arboles Artificiales Decorativas Hogar para Decorar el Oficina Salón y Entrada,REALEAD,gl_home,ARTIFICIAL_TREE,2429.99,2699.99,Precio de lista:,10.0,10.000037037174213,Promoción,,BEST_DEAL,,False,4.0,584.0,https://www.amazon.com.mx/REALEAD-Artificial-Artificiales-Interior-Decorativas/dp/B0F53G376S,https://m.media-amazon.com/images/I/71WKb95Ds4L.jpg,3.703717421288388e-05,Home,False,270.0,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
118,B07FTPX71F,"DJI Neo, dron mini con cámara 4K UHD para adultos | 135 g dron que vuela siguiéndote, despega desde la mano, seguimiento de objetivos, QuickShots (sin control remoto)",DJI,gl_camera,UNMANNED_AERIAL_VEHICLE,2499.0,3599.0,Precio de lista:,31.0,30.564045568213395,Promoción,,BEST_DEAL,,False,4.0,4323.0,https://www.amazon.com.mx/DJI-dron-mini-c%C3%A1mara-adultos/dp/B07FTPX71F,https://m.media-amazon.com/images/I/61OLjd0E3lL.jpg,0.4359544317866053,Camera,False,1100.0,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
119,B0DD3QGJ9T,"VIOPY Juego de Sábanas de 4 Piezas para Cama Matrimonial Size,Verde Olivo,Suave y Hipoalergénico,Funda de Cama de Microfibra,Juego de Ropa,Hotel de Calidad Bed Sheets",,gl_home,BED_LINEN_SET,319.0,359.0,Anterior:,11.0,11.142061281337048,Promoción,,BEST_DEAL,,False,4.0,1947.0,https://www.amazon.com.mx/VIOPY-S%C3%A1banas-Matrimonial-Hipoalerg%C3%A9nico-Microfibra/dp/B0DD3QGJ9T,https://m.media-amazon.com/images/I/71Q4hlVOcoL.jpg,0.14206128133704787,Home,False,40.0,Under $500,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
120,B0GS5YM6NC,"Aspiradora inalámbrica 60KPA 650W 70min, Aspiradora Vertical con Depósito de Polvo de 1.8 L, Pantalla LED, Antienredo Función, para Pelo de Mascotas, Alfombras y Suelos de Madera",,gl_home,VACUUM_CLEANER,2736.99,6514.05,Anterior:,58.0,57.983282289819705,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,477.0,https://www.amazon.com.mx/Aspiradora-inal%C3%A1mbrica-Vertical-Antienredo-Alfombras/dp/B0GS5YM6NC,https://m.media-amazon.com/images/I/710neJGeENL.jpg,0.016717710180294887,Home,True,3777.0600000000004,"$2,500–4,999",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
121,B0CVR4GWNJ,"RUMBO Set de 3 Maletas ABS Ultra Resistente Tamaños 20”, 24” y 28” con Candado",,gl_luggage,SUITCASE,1999.0,2398.0,Precio de lista:,17.0,16.638865721434527,Promoción,,BEST_DEAL,,False,4.0,4508.0,https://www.amazon.com.mx/RUMBO-Juego-Maletas-R%C3%ADgidas-Piezas/dp/B0CVR4GWNJ,https://m.media-amazon.com/images/I/71JqxhVeAML.jpg,0.36113427856547275,Luggage,False,399.0,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
122,B0C1Z4MQF8,"REDTIGER F9 Cámara para Carro 4K Frontal y Trasera 1080P, 5G WiFi, GPS | Cámara Dual, Modo Parking 48H, Grabación en Bucle, Visión Nocturna, Apertura F1.5, Soporta hasta 256GB",REDTIGER,gl_electronics,ONBOARD_CAMERA,1785.03,2599.99,Precio de lista:,31.0,31.34473594129208,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,2555.0,https://www.amazon.com.mx/REDTIGER-4K-Recording-Parking-Control/dp/B0C1Z4MQF8,https://m.media-amazon.com/images/I/71dZG4Lf+4L.jpg,0.34473594129207896,Electronics,True,814.9599999999998,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
123,B0FBSP99LX,"De'Longhi Máquina super automática de espreso RIVELIA, molinillo incorporado con contenedor de granos de cafe intercambiable, espumadora automatica, color gris mineral, EXAM44055G",De'Longhi,gl_kitchen,COFFEE_MAKER,20999.3,29999.0,Precio de lista:,30.0,30.000000000000004,Promoción,,BEST_DEAL,,False,4.0,103.0,https://www.amazon.com.mx/DeLonghi-autom%C3%A1tica-incorporado-intercambiable-EXAM44055G/dp/B0FBSP99LX,https://m.media-amazon.com/images/I/71X2Vs72d-L.jpg,3.552713678800501e-15,Kitchen,False,8999.7,"$5,000+",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
124,B0DY6PMT6D,"XIAOMI Pad 7 Tablet 11.2"" 3.2K 144Hz Snapdragon 7+ Gen3 8GB RAM 256GB Batería 8850mAh HyperOS 2 Versión Global (Gris)",Xiaomi,gl_pc,TABLET_COMPUTER,5850.0,6990.0,Precio de lista:,16.0,16.30901287553648,Promoción,,BEST_DEAL,,False,4.0,242.0,https://www.amazon.com.mx/XIAOMI-Snapdragon-Bater%C3%ADa-8850mAh-HyperOS/dp/B0DY6PMT6D,https://m.media-amazon.com/images/I/71smDnrlgwL.jpg,0.3090128755364816,Pc,False,1140.0,"$5,000+",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
125,B0FG832NGV,"KTC Monitor Curvo Ultrapanorámico Gaming de 34 Pulgadas 21:9, 3440x1440P 180Hz 1ms, Panel Curvo 1500R, 2 x HDMI 2.0 & 2 x DP1.4, Ajuste de Altura/Inclinación/Giro/Pivote, H34S18S",KTC,gl_pc,MONITOR,4319.99,4999.0,Precio de lista:,14.0,13.582916583316667,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,68.0,False,4.0,84.0,https://www.amazon.com.mx/KTC-Monitor-Ultrapanor%C3%A1mico-Gaming-Pulgadas/dp/B0FG832NGV,https://m.media-amazon.com/images/I/71Vrgq4DopL.jpg,0.41708341668333304,Pc,True,679.0100000000002,"$2,500–4,999",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
126,B0829CJPGN,"WATERWIPES, Toallitas Húmedas Originales para Bebés, Limpieza y Comodidad, Hipoalergénicas, 12 Paquetes Incluidos",WaterWipes,gl_drugstore,SKIN_CLEANING_WIPE,749.0,899.0,Precio de lista:,17.0,16.68520578420467,Promoción,,BEST_DEAL,,False,5.0,5753.0,https://www.amazon.com.mx/WATERWIPES-Toallitas-Originales-Comodidad-Hipoalerg%C3%A9nicas/dp/B0829CJPGN,https://m.media-amazon.com/images/I/71jVy5hB0mL.jpg,0.31479421579533096,Drugstore,False,150.0,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
127,B0CLBFPNDN,"L'Oréal Paris Panorama Máscara de Pestañas Voluminizadora, Ojos Hasta 1.4 Veces Visiblemente Más Grandes, Mirada Panorámica, Cepillo de Silicona, Negro A Prueba de Agua",L'Oreal Paris,gl_beauty,MASCARA,207.0,349.0,Precio de lista:,41.0,40.68767908309456,Promoción,,BEST_DEAL,,False,4.0,9718.0,https://www.amazon.com.mx/LOr%C3%A9al-Paris-pesta%C3%B1as-voluminizadora-visiblemente/dp/B0CLBFPNDN,https://m.media-amazon.com/images/I/61EZL1Z4GxL.jpg,0.31232091690544195,Beauty,False,142.0,Under $500,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
128,B0CLVJ43GY,"BabyBjörn Silla Mecedora para Bebé Bliss, Tejido, Acolchado pétalo, Gris claro",BabyBjörn,gl_baby_product,BABY_SEAT,2889.59,4500.0,Precio de lista:,36.0,35.78688888888888,Promoción,,BEST_DEAL,,False,4.0,94.0,https://www.amazon.com.mx/BabyBj%C3%B6rn-Bouncer-Bliss-edred%C3%B3n-p%C3%A9talos/dp/B0CLVJ43GY,https://m.media-amazon.com/images/I/51f692PC+dL.jpg,0.21311111111111813,Baby Product,False,1610.4099999999999,"$2,500–4,999",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
129,B0D3TMS8DF,"ELEGOO Mars 5 Ultra 9K Impresora 3D de Resina, Nivelación Automática Inteligente, 3D Printer Detección Inteligente, WiFi Transferencia, Tamaño de Impresión 6.04 x 3.06 x 6.49 Pulgadas",ELEGOO,gl_biss,3D_PRINTER,6426.0,8924.98,Precio de lista:,28.0,27.99983865510062,Promoción,,BEST_DEAL,,False,4.0,376.0,https://www.amazon.com.mx/ELEGOO-nivelaci%C3%B3n-autom%C3%A1tica-inteligente-transferencia/dp/B0D3TMS8DF,https://m.media-amazon.com/images/I/71wIBEsqFZL.jpg,0.00016134489937869034,Biss,False,2498.9799999999996,"$5,000+",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
130,B0GTZMH3VJ,"Aspiradora inalambrica, 650 W/60 KPA/70 minutos para el hogar con aspirador autoportante, antienredos, sin cable, visualización inteligente y aspiradora inalámbrica de 1.8 L para pelo de mascotas",,gl_home,VACUUM_CLEANER,2806.01,5212.19,Precio de lista:,46.0,46.16447213167593,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,5.0,541.0,https://www.amazon.com.mx/inalambrica-autoportante-antienredos-visualizaci%C3%B3n-inteligente/dp/B0GTZMH3VJ,https://m.media-amazon.com/images/I/71wdrRfNPcL.jpg,0.16447213167592878,Home,True,2406.1799999999994,"$2,500–4,999",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
131,B01GV78SIG,"Affective Protector para Cubrir Superficies CoverPro, 60 cm x 90 cm, 128 Piezas",,gl_drugstore,FURNITURE_COVER,688.0,1227.45,Precio de lista:,44.0,43.948837019837875,Promoción,,BEST_DEAL,,False,4.0,1092.0,https://www.amazon.com.mx/Affective-Protector-Cubrir-Superficies-CoverPro/dp/B01GV78SIG,https://m.media-amazon.com/images/I/61-ZArppQjL.jpg,0.05116298016212539,Drugstore,False,539.45,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
132,B0H81YP36X,"Devoko Escritorio Elevable Eléctrico, Negro, 120 x 60cm | Mesa Ajuste de Altura con Botón de Memoria, Escritorio de Pie , Para Oficina en Casa",Devoko,gl_furniture,DESK,2184.05,2499.0,Precio de lista:,13.0,12.603041216486588,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,5.0,6.0,https://www.amazon.com.mx/Devoko-Escritorio-Elevable-El%C3%A9ctrico-Negro/dp/B0H81YP36X,https://m.media-amazon.com/images/I/71TZDvj4SnL.jpg,0.3969587835134121,Furniture,True,314.9499999999998,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
